ID,Все 18+_TVR,Канал_ПЕРВЫЙ КАНАЛ,Канал_РЕН ТВ,Канал_РОССИЯ 1,Канал_СТС,Канал_ТНТ,day,year,month,hour,holidays
9092,1.31,0,1,0,0,0,3,2019,2,1,1
9093,1.13,0,1,0,0,0,3,2019,2,2,1
9094,0.38,0,1,0,0,0,3,2019,2,3,1
9095,0.12,0,1,0,0,0,3,2019,2,4,1
9096,0.15,0,0,0,0,1,2,2019,2,5,1
9097,0.16,0,0,0,0,1,2,2019,2,6,1
9098,0.43,0,0,0,0,1,2,2019,2,7,1
9099,0.12,0,0,0,0,1,2,2019,2,8,1
9100,0.32,0,0,0,0,1,2,2019,2,9,1
9101,0.5,0,0,0,0,1,2,2019,2,10,1
9102,0.35,0,0,0,0,1,2,2019,2,11,1
9103,0.61,0,0,0,0,1,2,2019,2,12,1
9104,0.77,0,0,0,0,1,2,2019,2,13,1
9105,0.82,0,0,0,0,1,2,2019,2,14,1
9106,0.86,0,0,0,0,1,2,2019,2,15,1
9107,0.97,0,0,0,0,1,2,2019,2,16,1
9108,1.12,0,0,0,0,1,2,2019,2,17,1
9109,1.58,0,0,0,0,1,2,2019,2,18,1
9110,1.53,0,0,0,0,1,2,2019,2,19,1
9111,2.38,0,0,0,0,1,2,2019,2,20,1
9112,2.3,0,0,0,0,1,2,2019,2,21,1
9113,2.11,0,0,0,0,1,2,2019,2,22,1
9114,1.04,0,0,0,0,1,2,2019,2,23,1
9115,1.01,0,0,0,0,1,3,2019,2,0,1
9116,0.44,0,0,0,0,1,3,2019,2,1,1
9117,0.32,0,0,0,0,1,3,2019,2,2,1
9118,0.01,0,0,0,0,1,3,2019,2,3,1
9119,0.28,0,0,0,0,1,3,2019,2,4,1
9120,0.33,1,0,0,0,0,3,2019,2,5,1
9121,0.41,1,0,0,0,0,3,2019,2,6,1
9122,0.18,1,0,0,0,0,3,2019,2,7,1
9123,0.51,1,0,0,0,0,3,2019,2,8,1
9124,0.97,1,0,0,0,0,3,2019,2,9,1
9125,2.38,1,0,0,0,0,3,2019,2,10,1
9126,4.01,1,0,0,0,0,3,2019,2,11,1
9127,2.89,1,0,0,0,0,3,2019,2,12,1
9128,1.74,1,0,0,0,0,3,2019,2,13,1
9129,1.75,1,0,0,0,0,3,2019,2,14,1
9130,2.02,1,0,0,0,0,3,2019,2,15,1
9131,2.52,1,0,0,0,0,3,2019,2,16,1
9132,3.43,1,0,0,0,0,3,2019,2,17,1
9133,3.23,1,0,0,0,0,3,2019,2,18,1
9134,3.81,1,0,0,0,0,3,2019,2,19,1
9135,3.76,1,0,0,0,0,3,2019,2,20,1
9136,4.64,1,0,0,0,0,3,2019,2,21,1
9137,5.44,1,0,0,0,0,3,2019,2,22,1
9138,4.95,1,0,0,0,0,3,2019,2,23,1
9139,0.12,0,0,1,0,0,3,2019,2,5,1
9140,0.07,0,0,1,0,0,3,2019,2,6,1
9141,0.23,0,0,1,0,0,3,2019,2,7,1
9142,1.04,0,0,1,0,0,3,2019,2,8,1
9143,1.8,0,0,1,0,0,3,2019,2,9,1
9144,2.69,0,0,1,0,0,3,2019,2,10,1
9145,2.7,0,0,1,0,0,3,2019,2,11,1
9146,1.82,0,0,1,0,0,3,2019,2,12,1
9147,1.69,0,0,1,0,0,3,2019,2,13,1
9148,2.33,0,0,1,0,0,3,2019,2,14,1
9149,2.31,0,0,1,0,0,3,2019,2,15,1
9150,2.84,0,0,1,0,0,3,2019,2,16,1
9151,3.22,0,0,1,0,0,3,2019,2,17,1
9152,2.84,0,0,1,0,0,3,2019,2,18,1
9153,3.02,0,0,1,0,0,3,2019,2,19,1
9154,5.43,0,0,1,0,0,3,2019,2,20,1
9155,5.78,0,0,1,0,0,3,2019,2,21,1
9156,4.64,0,0,1,0,0,3,2019,2,22,1
9157,3.16,0,0,1,0,0,3,2019,2,23,1
9158,0.28,0,0,0,1,0,3,2019,2,5,1
9159,0.0,0,0,0,1,0,3,2019,2,6,1
9160,0.1,0,0,0,1,0,3,2019,2,7,1
9161,0.13,0,0,0,1,0,3,2019,2,8,1
9162,0.78,0,0,0,1,0,3,2019,2,9,1
9163,1.12,0,0,0,1,0,3,2019,2,10,1
9164,1.01,0,0,0,1,0,3,2019,2,11,1
9165,1.14,0,0,0,1,0,3,2019,2,12,1
9166,1.43,0,0,0,1,0,3,2019,2,13,1
9167,1.72,0,0,0,1,0,3,2019,2,14,1
9168,1.15,0,0,0,1,0,3,2019,2,15,1
9169,1.13,0,0,0,1,0,3,2019,2,16,1
9170,1.36,0,0,0,1,0,3,2019,2,17,1
9171,1.61,0,0,0,1,0,3,2019,2,18,1
9172,1.98,0,0,0,1,0,3,2019,2,19,1
9173,2.1,0,0,0,1,0,3,2019,2,20,1
9174,2.32,0,0,0,1,0,3,2019,2,21,1
9175,2.46,0,0,0,1,0,3,2019,2,22,1
9176,2.76,0,0,0,1,0,3,2019,2,23,1
9177,0.18,0,1,0,0,0,3,2019,2,5,1
9178,0.35,0,1,0,0,0,3,2019,2,6,1
9179,0.72,0,1,0,0,0,3,2019,2,7,1
9180,0.67,0,1,0,0,0,3,2019,2,8,1
9181,0.88,0,1,0,0,0,3,2019,2,9,1
9182,0.87,0,1,0,0,0,3,2019,2,10,1
9183,0.67,0,1,0,0,0,3,2019,2,11,1
9184,2.11,0,1,0,0,0,3,2019,2,12,1
9185,1.95,0,1,0,0,0,3,2019,2,13,1
9186,2.18,0,1,0,0,0,3,2019,2,14,1
9187,2.13,0,1,0,0,0,3,2019,2,15,1
9188,1.91,0,1,0,0,0,3,2019,2,16,1
9189,1.83,0,1,0,0,0,3,2019,2,17,1
9190,1.88,0,1,0,0,0,3,2019,2,18,1
9191,2.44,0,1,0,0,0,3,2019,2,19,1
9192,2.99,0,1,0,0,0,3,2019,2,20,1
9193,3.06,0,1,0,0,0,3,2019,2,21,1
9194,3.2,0,1,0,0,0,3,2019,2,22,1
9195,2.77,0,1,0,0,0,3,2019,2,23,1
9196,0.21,0,0,0,0,1,3,2019,2,5,1
9197,0.24,0,0,0,0,1,3,2019,2,6,1
9198,0.24,0,0,0,0,1,3,2019,2,7,1
9199,0.18,0,0,0,0,1,3,2019,2,8,1
9200,0.62,0,0,0,0,1,3,2019,2,9,1
9201,1.08,0,0,0,0,1,3,2019,2,10,1
9202,0.81,0,0,0,0,1,3,2019,2,11,1
9203,0.47,0,0,0,0,1,3,2019,2,12,1
9204,0.76,0,0,0,0,1,3,2019,2,13,1
9205,0.9,0,0,0,0,1,3,2019,2,14,1
9206,1.23,0,0,0,0,1,3,2019,2,15,1
9207,1.03,0,0,0,0,1,3,2019,2,16,1
9208,0.98,0,0,0,0,1,3,2019,2,17,1
9209,1.47,0,0,0,0,1,3,2019,2,18,1
9210,2.07,0,0,0,0,1,3,2019,2,19,1
9211,2.31,0,0,0,0,1,3,2019,2,20,1
9212,2.64,0,0,0,0,1,3,2019,2,21,1
9213,1.47,0,0,0,0,1,3,2019,2,22,1
9214,1.31,0,0,0,0,1,3,2019,2,23,1
9215,1.7,1,0,0,0,0,5,2019,2,0,0
9216,0.99,1,0,0,0,0,5,2019,2,1,0
9217,0.31,1,0,0,0,0,5,2019,2,2,0
9218,0.31,1,0,0,0,0,5,2019,2,3,0
9219,0.32,1,0,0,0,0,5,2019,2,4,0
9220,2.67,0,0,1,0,0,5,2019,2,0,0
9221,1.83,0,0,1,0,0,5,2019,2,1,0
9222,1.27,0,0,1,0,0,5,2019,2,2,0
9223,0.55,0,0,1,0,0,5,2019,2,3,0
9224,0.09,0,0,1,0,0,5,2019,2,4,0
9225,0.18,0,0,0,1,0,5,2019,2,0,0
9226,0.0,0,0,0,1,0,5,2019,2,1,0
9227,0.07,0,0,0,1,0,5,2019,2,2,0
9228,0.03,0,0,0,1,0,5,2019,2,3,0
9229,0.01,0,0,0,1,0,5,2019,2,4,0
9230,1.16,0,1,0,0,0,5,2019,2,0,0
9231,0.17,0,1,0,0,0,5,2019,2,1,0
9232,0.3,0,1,0,0,0,5,2019,2,2,0
9233,0.41,0,1,0,0,0,5,2019,2,3,0
9234,0.26,0,1,0,0,0,5,2019,2,4,0
9235,1.37,0,0,0,0,1,5,2019,2,0,0
9236,0.49,0,0,0,0,1,5,2019,2,1,0
9237,0.16,0,0,0,0,1,5,2019,2,2,0
9238,0.17,0,0,0,0,1,5,2019,2,3,0
9239,0.09,0,0,0,0,1,5,2019,2,4,0
9240,0.37,1,0,0,0,0,5,2019,2,5,0
9241,0.72,1,0,0,0,0,5,2019,2,6,0
9242,1.62,1,0,0,0,0,5,2019,2,7,0
9243,2.0,1,0,0,0,0,5,2019,2,8,0
9244,1.72,1,0,0,0,0,5,2019,2,9,0
9245,2.2,1,0,0,0,0,5,2019,2,10,0
9246,1.73,1,0,0,0,0,5,2019,2,11,0
9247,1.62,1,0,0,0,0,5,2019,2,12,0
9248,2.46,1,0,0,0,0,5,2019,2,13,0
9249,1.64,1,0,0,0,0,5,2019,2,14,0
9250,1.5,1,0,0,0,0,5,2019,2,15,0
9251,2.11,1,0,0,0,0,5,2019,2,16,0
9252,2.43,1,0,0,0,0,5,2019,2,17,0
9253,3.18,1,0,0,0,0,5,2019,2,18,0
9254,5.25,1,0,0,0,0,5,2019,2,19,0
9255,6.12,1,0,0,0,0,5,2019,2,20,0
9256,6.97,1,0,0,0,0,5,2019,2,21,0
9257,6.8,1,0,0,0,0,5,2019,2,22,0
9258,4.86,1,0,0,0,0,5,2019,2,23,0
9259,1.09,1,0,0,0,0,6,2019,2,0,1
9260,0.36,1,0,0,0,0,6,2019,2,1,1
9261,0.31,1,0,0,0,0,6,2019,2,2,1
9262,0.15,1,0,0,0,0,6,2019,2,3,1
9263,0.32,1,0,0,0,0,6,2019,2,4,1
9264,0.41,0,0,1,0,0,5,2019,2,5,0
9265,1.7,0,0,1,0,0,5,2019,2,6,0
9266,1.54,0,0,1,0,0,5,2019,2,7,0
9267,1.77,0,0,1,0,0,5,2019,2,8,0
9268,1.56,0,0,1,0,0,5,2019,2,9,0
9269,1.63,0,0,1,0,0,5,2019,2,10,0
9270,2.41,0,0,1,0,0,5,2019,2,11,0
9271,2.35,0,0,1,0,0,5,2019,2,12,0
9272,1.79,0,0,1,0,0,5,2019,2,13,0
9273,1.71,0,0,1,0,0,5,2019,2,14,0
9274,1.47,0,0,1,0,0,5,2019,2,15,0
9275,2.04,0,0,1,0,0,5,2019,2,16,0
9276,1.78,0,0,1,0,0,5,2019,2,17,0
9277,3.44,0,0,1,0,0,5,2019,2,18,0
9278,4.62,0,0,1,0,0,5,2019,2,19,0
9279,6.38,0,0,1,0,0,5,2019,2,20,0
9280,4.97,0,0,1,0,0,5,2019,2,21,0
9281,4.79,0,0,1,0,0,5,2019,2,22,0
9282,3.84,0,0,1,0,0,5,2019,2,23,0
9283,3.38,0,0,1,0,0,6,2019,2,0,1
9284,2.38,0,0,1,0,0,6,2019,2,1,1
9285,1.29,0,0,1,0,0,6,2019,2,2,1
9286,0.28,0,0,1,0,0,6,2019,2,3,1
9287,0.16,0,0,1,0,0,6,2019,2,4,1
9288,0.01,0,0,0,1,0,5,2019,2,5,0
9289,0.0,0,0,0,1,0,5,2019,2,6,0
9290,0.13,0,0,0,1,0,5,2019,2,7,0
9291,0.11,0,0,0,1,0,5,2019,2,8,0
9292,0.43,0,0,0,1,0,5,2019,2,9,0
9293,0.53,0,0,0,1,0,5,2019,2,10,0
9294,0.15,0,0,0,1,0,5,2019,2,11,0
9295,0.15,0,0,0,1,0,5,2019,2,12,0
9296,0.38,0,0,0,1,0,5,2019,2,13,0
9297,0.29,0,0,0,1,0,5,2019,2,14,0
9298,0.26,0,0,0,1,0,5,2019,2,15,0
9299,0.23,0,0,0,1,0,5,2019,2,16,0
9300,0.16,0,0,0,1,0,5,2019,2,17,0
9301,0.51,0,0,0,1,0,5,2019,2,18,0
9302,1.07,0,0,0,1,0,5,2019,2,19,0
9303,0.93,0,0,0,1,0,5,2019,2,20,0
9304,1.75,0,0,0,1,0,5,2019,2,21,0
9305,1.76,0,0,0,1,0,5,2019,2,22,0
9306,1.53,0,0,0,1,0,5,2019,2,23,0
9307,0.85,0,0,0,1,0,6,2019,2,0,1
9308,0.03,0,0,0,1,0,6,2019,2,1,1
9309,0.15,0,0,0,1,0,6,2019,2,2,1
9310,0.49,0,0,0,1,0,6,2019,2,3,1
9311,0.01,0,0,0,1,0,6,2019,2,4,1
9312,0.5,0,1,0,0,0,5,2019,2,5,0
9313,0.5,0,1,0,0,0,5,2019,2,6,0
9314,0.5,0,1,0,0,0,5,2019,2,7,0
9315,0.56,0,1,0,0,0,5,2019,2,8,0
9316,0.77,0,1,0,0,0,5,2019,2,9,0
9317,1.09,0,1,0,0,0,5,2019,2,10,0
9318,1.45,0,1,0,0,0,5,2019,2,11,0
9319,1.16,0,1,0,0,0,5,2019,2,12,0
9320,1.33,0,1,0,0,0,5,2019,2,13,0
9321,1.8,0,1,0,0,0,5,2019,2,14,0
9322,1.3,0,1,0,0,0,5,2019,2,15,0
9323,1.38,0,1,0,0,0,5,2019,2,16,0
9324,2.15,0,1,0,0,0,5,2019,2,17,0
9325,1.92,0,1,0,0,0,5,2019,2,18,0
9326,1.59,0,1,0,0,0,5,2019,2,19,0
9327,1.66,0,1,0,0,0,5,2019,2,20,0
9328,1.67,0,1,0,0,0,5,2019,2,21,0
9329,1.64,0,1,0,0,0,5,2019,2,22,0
9330,0.71,0,1,0,0,0,5,2019,2,23,0
9331,0.28,0,1,0,0,0,6,2019,2,0,1
9332,0.18,0,1,0,0,0,6,2019,2,1,1
9333,0.3,0,1,0,0,0,6,2019,2,2,1
9334,0.32,0,1,0,0,0,6,2019,2,3,1
9335,0.38,0,1,0,0,0,6,2019,2,4,1
9336,0.02,0,0,0,0,1,5,2019,2,5,0
9337,0.05,0,0,0,0,1,5,2019,2,6,0
9338,0.21,0,0,0,0,1,5,2019,2,7,0
9339,0.53,0,0,0,0,1,5,2019,2,8,0
9340,0.26,0,0,0,0,1,5,2019,2,9,0
9341,0.64,0,0,0,0,1,5,2019,2,10,0
9342,1.04,0,0,0,0,1,5,2019,2,11,0
9343,0.81,0,0,0,0,1,5,2019,2,12,0
9344,0.95,0,0,0,0,1,5,2019,2,13,0
9345,0.83,0,0,0,0,1,5,2019,2,14,0
9346,0.74,0,0,0,0,1,5,2019,2,15,0
9347,0.28,0,0,0,0,1,5,2019,2,16,0
9348,0.43,0,0,0,0,1,5,2019,2,17,0
9349,0.89,0,0,0,0,1,5,2019,2,18,0
9350,1.05,0,0,0,0,1,5,2019,2,19,0
9351,1.2,0,0,0,0,1,5,2019,2,20,0
9352,1.39,0,0,0,0,1,5,2019,2,21,0
9353,1.26,0,0,0,0,1,5,2019,2,22,0
9354,1.08,0,0,0,0,1,5,2019,2,23,0
9355,0.75,0,0,0,0,1,6,2019,2,0,1
9356,0.38,0,0,0,0,1,6,2019,2,1,1
9357,0.38,0,0,0,0,1,6,2019,2,2,1
9358,0.13,0,0,0,0,1,6,2019,2,3,1
9359,0.0,0,0,0,0,1,6,2019,2,4,1
9360,0.47,1,0,0,0,0,6,2019,2,5,1
9361,1.31,1,0,0,0,0,6,2019,2,6,1
9362,1.45,1,0,0,0,0,6,2019,2,7,1
9363,1.95,1,0,0,0,0,6,2019,2,8,1
9364,1.74,1,0,0,0,0,6,2019,2,9,1
9365,1.45,1,0,0,0,0,6,2019,2,10,1
9366,1.97,1,0,0,0,0,6,2019,2,11,1
9367,3.08,1,0,0,0,0,6,2019,2,12,1
9368,2.25,1,0,0,0,0,6,2019,2,13,1
9369,1.55,1,0,0,0,0,6,2019,2,14,1
9370,1.57,1,0,0,0,0,6,2019,2,15,1
9371,1.92,1,0,0,0,0,6,2019,2,16,1
9372,1.83,1,0,0,0,0,6,2019,2,17,1
9373,3.65,1,0,0,0,0,6,2019,2,18,1
9374,3.9,1,0,0,0,0,6,2019,2,19,1
9375,4.96,1,0,0,0,0,6,2019,2,20,1
9376,5.9,1,0,0,0,0,6,2019,2,21,1
9377,4.81,1,0,0,0,0,6,2019,2,22,1
9378,4.92,1,0,0,0,0,6,2019,2,23,1
9379,1.44,1,0,0,0,0,7,2019,2,0,1
9380,0.56,1,0,0,0,0,7,2019,2,1,1
9381,0.12,1,0,0,0,0,7,2019,2,2,1
9382,0.07,1,0,0,0,0,7,2019,2,3,1
9383,0.18,1,0,0,0,0,7,2019,2,4,1
9384,0.22,0,0,1,0,0,6,2019,2,5,1
9385,1.57,0,0,1,0,0,6,2019,2,6,1
9386,1.47,0,0,1,0,0,6,2019,2,7,1
9387,1.33,0,0,1,0,0,6,2019,2,8,1
9388,1.18,0,0,1,0,0,6,2019,2,9,1
9389,1.77,0,0,1,0,0,6,2019,2,10,1
9390,2.08,0,0,1,0,0,6,2019,2,11,1
9391,1.46,0,0,1,0,0,6,2019,2,12,1
9392,1.77,0,0,1,0,0,6,2019,2,13,1
9393,1.18,0,0,1,0,0,6,2019,2,14,1
9394,1.1,0,0,1,0,0,6,2019,2,15,1
9395,1.99,0,0,1,0,0,6,2019,2,16,1
9396,1.66,0,0,1,0,0,6,2019,2,17,1
9397,3.13,0,0,1,0,0,6,2019,2,18,1
9398,4.65,0,0,1,0,0,6,2019,2,19,1
9399,5.4,0,0,1,0,0,6,2019,2,20,1
9400,3.31,0,0,1,0,0,6,2019,2,21,1
9401,2.6,0,0,1,0,0,6,2019,2,22,1
9402,2.95,0,0,1,0,0,6,2019,2,23,1
9403,2.49,0,0,1,0,0,7,2019,2,0,1
9404,1.96,0,0,1,0,0,7,2019,2,1,1
9405,1.23,0,0,1,0,0,7,2019,2,2,1
9406,0.22,0,0,1,0,0,7,2019,2,3,1
9407,0.02,0,0,1,0,0,7,2019,2,4,1
9408,0.03,0,0,0,1,0,6,2019,2,5,1
9409,0.07,0,0,0,1,0,6,2019,2,6,1
9410,0.16,0,0,0,1,0,6,2019,2,7,1
9411,0.17,0,0,0,1,0,6,2019,2,8,1
9412,0.67,0,0,0,1,0,6,2019,2,9,1
9413,0.69,0,0,0,1,0,6,2019,2,10,1
9414,0.97,0,0,0,1,0,6,2019,2,11,1
9415,1.56,0,0,0,1,0,6,2019,2,12,1
9416,1.23,0,0,0,1,0,6,2019,2,13,1
9417,1.07,0,0,0,1,0,6,2019,2,14,1
9418,0.63,0,0,0,1,0,6,2019,2,15,1
9419,0.55,0,0,0,1,0,6,2019,2,16,1
9420,0.38,0,0,0,1,0,6,2019,2,17,1
9421,0.64,0,0,0,1,0,6,2019,2,18,1
9422,1.14,0,0,0,1,0,6,2019,2,19,1
9423,0.33,0,0,0,1,0,6,2019,2,20,1
9424,1.33,0,0,0,1,0,6,2019,2,21,1
9425,1.14,0,0,0,1,0,6,2019,2,22,1
9426,1.7,0,0,0,1,0,6,2019,2,23,1
9427,1.23,0,0,0,1,0,7,2019,2,0,1
9428,0.31,0,0,0,1,0,7,2019,2,1,1
9429,0.3,0,0,0,1,0,7,2019,2,2,1
9430,0.27,0,0,0,1,0,7,2019,2,3,1
9431,0.16,0,0,0,1,0,7,2019,2,4,1
9432,0.28,0,1,0,0,0,6,2019,2,5,1
9433,0.49,0,1,0,0,0,6,2019,2,6,1
9434,0.32,0,1,0,0,0,6,2019,2,7,1
9435,0.26,0,1,0,0,0,6,2019,2,8,1
9436,0.35,0,1,0,0,0,6,2019,2,9,1
9437,0.2,0,1,0,0,0,6,2019,2,10,1
9438,0.35,0,1,0,0,0,6,2019,2,11,1
9439,0.43,0,1,0,0,0,6,2019,2,12,1
9440,1.06,0,1,0,0,0,6,2019,2,13,1
9441,1.15,0,1,0,0,0,6,2019,2,14,1
9442,0.53,0,1,0,0,0,6,2019,2,15,1
9443,0.4,0,1,0,0,0,6,2019,2,16,1
9444,1.29,0,1,0,0,0,6,2019,2,17,1
9445,2.07,0,1,0,0,0,6,2019,2,18,1
9446,1.27,0,1,0,0,0,6,2019,2,19,1
9447,1.57,0,1,0,0,0,6,2019,2,20,1
9448,1.39,0,1,0,0,0,6,2019,2,21,1
9449,1.27,0,1,0,0,0,6,2019,2,22,1
9450,0.88,0,1,0,0,0,6,2019,2,23,1
9451,0.82,0,1,0,0,0,7,2019,2,0,1
9452,0.48,0,1,0,0,0,7,2019,2,1,1
9453,0.45,0,1,0,0,0,7,2019,2,2,1
9454,0.51,0,1,0,0,0,7,2019,2,3,1
9455,0.23,0,1,0,0,0,7,2019,2,4,1
9456,0.0,0,0,0,0,1,6,2019,2,5,1
9457,0.05,0,0,0,0,1,6,2019,2,6,1
9458,0.02,0,0,0,0,1,6,2019,2,7,1
9459,0.27,0,0,0,0,1,6,2019,2,8,1
9460,0.41,0,0,0,0,1,6,2019,2,9,1
9461,0.63,0,0,0,0,1,6,2019,2,10,1
9462,0.74,0,0,0,0,1,6,2019,2,11,1
9463,0.65,0,0,0,0,1,6,2019,2,12,1
9464,0.6,0,0,0,0,1,6,2019,2,13,1
9465,0.74,0,0,0,0,1,6,2019,2,14,1
9466,0.7,0,0,0,0,1,6,2019,2,15,1
9467,0.69,0,0,0,0,1,6,2019,2,16,1
9468,1.1,0,0,0,0,1,6,2019,2,17,1
9469,1.35,0,0,0,0,1,6,2019,2,18,1
9470,1.28,0,0,0,0,1,6,2019,2,19,1
9471,1.48,0,0,0,0,1,6,2019,2,20,1
9472,1.2,0,0,0,0,1,6,2019,2,21,1
9473,1.31,0,0,0,0,1,6,2019,2,22,1
9474,0.85,0,0,0,0,1,6,2019,2,23,1
9475,0.65,0,0,0,0,1,7,2019,2,0,1
9476,0.26,0,0,0,0,1,7,2019,2,1,1
9477,0.26,0,0,0,0,1,7,2019,2,2,1
9478,0.04,0,0,0,0,1,7,2019,2,3,1
9479,0.0,0,0,0,0,1,7,2019,2,4,1
9480,0.33,1,0,0,0,0,7,2019,2,5,1
9481,0.54,1,0,0,0,0,7,2019,2,6,1
9482,1.32,1,0,0,0,0,7,2019,2,7,1
9483,1.08,1,0,0,0,0,7,2019,2,8,1
9484,0.9,1,0,0,0,0,7,2019,2,9,1
9485,1.76,1,0,0,0,0,7,2019,2,10,1
9486,2.23,1,0,0,0,0,7,2019,2,11,1
9487,2.53,1,0,0,0,0,7,2019,2,12,1
9488,1.72,1,0,0,0,0,7,2019,2,13,1
9489,0.87,1,0,0,0,0,7,2019,2,14,1
9490,1.3,1,0,0,0,0,7,2019,2,15,1
9491,1.94,1,0,0,0,0,7,2019,2,16,1
9492,2.28,1,0,0,0,0,7,2019,2,17,1
9493,2.77,1,0,0,0,0,7,2019,2,18,1
9494,5.19,1,0,0,0,0,7,2019,2,19,1
9495,5.48,1,0,0,0,0,7,2019,2,20,1
9496,7.45,1,0,0,0,0,7,2019,2,21,1
9497,7.19,1,0,0,0,0,7,2019,2,22,1
9498,5.44,1,0,0,0,0,7,2019,2,23,1
9499,1.18,1,0,0,0,0,8,2019,2,0,0
9500,0.46,1,0,0,0,0,8,2019,2,1,0
9501,0.03,1,0,0,0,0,8,2019,2,2,0
9502,0.05,1,0,0,0,0,8,2019,2,3,0
9503,0.13,1,0,0,0,0,8,2019,2,4,0
9504,0.3,0,0,1,0,0,7,2019,2,5,1
9505,1.44,0,0,1,0,0,7,2019,2,6,1
9506,1.61,0,0,1,0,0,7,2019,2,7,1
9507,1.77,0,0,1,0,0,7,2019,2,8,1
9508,1.29,0,0,1,0,0,7,2019,2,9,1
9509,1.39,0,0,1,0,0,7,2019,2,10,1
9510,2.04,0,0,1,0,0,7,2019,2,11,1
9511,1.81,0,0,1,0,0,7,2019,2,12,1
9512,2.47,0,0,1,0,0,7,2019,2,13,1
9513,2.44,0,0,1,0,0,7,2019,2,14,1
9514,2.26,0,0,1,0,0,7,2019,2,15,1
9515,1.75,0,0,1,0,0,7,2019,2,16,1
9516,1.97,0,0,1,0,0,7,2019,2,17,1
9517,2.86,0,0,1,0,0,7,2019,2,18,1
9518,3.96,0,0,1,0,0,7,2019,2,19,1
9519,5.98,0,0,1,0,0,7,2019,2,20,1
9520,4.01,0,0,1,0,0,7,2019,2,21,1
9521,3.53,0,0,1,0,0,7,2019,2,22,1
9522,3.54,0,0,1,0,0,7,2019,2,23,1
9523,3.23,0,0,1,0,0,8,2019,2,0,0
9524,1.94,0,0,1,0,0,8,2019,2,1,0
9525,1.09,0,0,1,0,0,8,2019,2,2,0
9526,0.34,0,0,1,0,0,8,2019,2,3,0
9527,0.09,0,0,1,0,0,8,2019,2,4,0
9528,0.16,0,0,0,1,0,7,2019,2,5,1
9529,0.16,0,0,0,1,0,7,2019,2,6,1
9530,0.18,0,0,0,1,0,7,2019,2,7,1
9531,0.1,0,0,0,1,0,7,2019,2,8,1
9532,0.17,0,0,0,1,0,7,2019,2,9,1
9533,0.32,0,0,0,1,0,7,2019,2,10,1
9534,0.18,0,0,0,1,0,7,2019,2,11,1
9535,0.34,0,0,0,1,0,7,2019,2,12,1
9536,0.51,0,0,0,1,0,7,2019,2,13,1
9537,0.47,0,0,0,1,0,7,2019,2,14,1
9538,0.57,0,0,0,1,0,7,2019,2,15,1
9539,0.51,0,0,0,1,0,7,2019,2,16,1
9540,0.47,0,0,0,1,0,7,2019,2,17,1
9541,0.95,0,0,0,1,0,7,2019,2,18,1
9542,1.06,0,0,0,1,0,7,2019,2,19,1
9543,0.81,0,0,0,1,0,7,2019,2,20,1
9544,1.29,0,0,0,1,0,7,2019,2,21,1
9545,1.78,0,0,0,1,0,7,2019,2,22,1
9546,2.12,0,0,0,1,0,7,2019,2,23,1
9547,1.1,0,0,0,1,0,8,2019,2,0,0
9548,0.03,0,0,0,1,0,8,2019,2,1,0
9549,0.38,0,0,0,1,0,8,2019,2,2,0
9550,0.23,0,0,0,1,0,8,2019,2,3,0
9551,0.14,0,0,0,1,0,8,2019,2,4,0
9552,0.28,0,1,0,0,0,7,2019,2,5,1
9553,0.54,0,1,0,0,0,7,2019,2,6,1
9554,0.2,0,1,0,0,0,7,2019,2,7,1
9555,0.25,0,1,0,0,0,7,2019,2,8,1
9556,0.37,0,1,0,0,0,7,2019,2,9,1
9557,0.68,0,1,0,0,0,7,2019,2,10,1
9558,0.95,0,1,0,0,0,7,2019,2,11,1
9559,0.88,0,1,0,0,0,7,2019,2,12,1
9560,1.29,0,1,0,0,0,7,2019,2,13,1
9561,1.08,0,1,0,0,0,7,2019,2,14,1
9562,0.78,0,1,0,0,0,7,2019,2,15,1
9563,0.69,0,1,0,0,0,7,2019,2,16,1
9564,1.65,0,1,0,0,0,7,2019,2,17,1
9565,2.46,0,1,0,0,0,7,2019,2,18,1
9566,1.57,0,1,0,0,0,7,2019,2,19,1
9567,1.97,0,1,0,0,0,7,2019,2,20,1
9568,2.69,0,1,0,0,0,7,2019,2,21,1
9569,2.29,0,1,0,0,0,7,2019,2,22,1
9570,1.63,0,1,0,0,0,7,2019,2,23,1
9571,1.06,0,1,0,0,0,8,2019,2,0,0
9572,0.78,0,1,0,0,0,8,2019,2,1,0
9573,0.44,0,1,0,0,0,8,2019,2,2,0
9574,0.25,0,1,0,0,0,8,2019,2,3,0
9575,0.4,0,1,0,0,0,8,2019,2,4,0
9576,0.04,0,0,0,0,1,7,2019,2,5,1
9577,0.09,0,0,0,0,1,7,2019,2,6,1
9578,0.25,0,0,0,0,1,7,2019,2,7,1
9579,0.48,0,0,0,0,1,7,2019,2,8,1
9580,0.57,0,0,0,0,1,7,2019,2,9,1
9581,0.87,0,0,0,0,1,7,2019,2,10,1
9582,1.18,0,0,0,0,1,7,2019,2,11,1
9583,0.75,0,0,0,0,1,7,2019,2,12,1
9584,0.39,0,0,0,0,1,7,2019,2,13,1
9585,0.49,0,0,0,0,1,7,2019,2,14,1
9586,0.38,0,0,0,0,1,7,2019,2,15,1
9587,0.31,0,0,0,0,1,7,2019,2,16,1
